Flight No.,,Launch site,Payload,Payload mass,Orbit,Customer,Launch outcome,,Version Booster,Booster landing,Date,Time
,,,"5,800 kg",,,NASA,,,,,,
,,,Telstar 18V,,,NASA,,,,,,
,,,"7,060 kg",,,NASA,,,,,,
,,,SAOCOM 1A,,,NASA,,,,,,
,,,"3,000 kg",,,MDA,,,,,,
,,,Es'hail 2,,,SES,,,,,,
,,,"5,300 kg",,,Thaicom,,,,,,
,,,SSO-A,,,NASA,,,,,,
,,,"~4,000 kg",,,Orbcomm,,,,,,
,,,SpaceX CRS-16,,,AsiaSat,,,,,,
,,,"2,500 kg",,,AsiaSat,,,,,,
,,,GPS III,,,NASA,,,,,,
,,,"4,400 kg",,,NASA,,,,,,
,,,Iridium NEXT,,,USAF,,,,,,
,,,"9,600 kg",,,ABS,,,,,,
,,,Nusantara Satu,,,NASA,,,,,,
,,,"4,850 kg",,,,,,,,,
,,,Crew Dragon Demo-1,,,NASA,,,,,,
,,,"12,055 kg",,,Orbcomm,,,,,,
,,,SpaceX CRS-17,,,NASA,,,,,,
,,,"2,495 kg",,,SES,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"13,620 kg",,,SKY Perfect JSAT Group,,,,,,
,,,RADARSAT Constellation,,,Thaicom,,,,,,
,,,"4,200 kg",,,ABS,,,,,,
,,,SpaceX CRS-18,,,NASA,,,,,,
,,,"2,268 kg",,,SKY Perfect JSAT Group,,,,,,
,,,AMOS-17,,,Iridium Communications,,,,,,
,,,"6,500 kg",,,NASA,,,,,,
,,,Starlink,,,EchoStar,,,,,,
,,,"15,600 kg",,,SES,,,,,,
,,,SpaceX CRS-19,,,NRO,,,,,,
,,,"2,617 kg",,,Inmarsat,,,,,,
,,,JCSat-18,,,NASA,,,,,,
,,,"6,956 kg",,,Bulsatcom,,,,,,
,,,Starlink,,,Iridium Communications,,,,,,
,,,"15,600 kg",,,Intelsat,,,,,,
,,,Crew Dragon in-flight abort test,,,NASA,,,,,,
,,,"12,050 kg",,,NSPO,,,,,,
,,,Starlink,,,USAF,,,,,,
,,,"15,600 kg",,,Iridium Communications,,,,,,
,,,Starlink,,,SES S.A.,,,,,,
,,,"15,600 kg",,,KT Corporation,,,,,,
,,,SpaceX CRS-20,,,NASA,,,,,,
,,,"1,977 kg",,,Iridium Communications,,,,,,
,,,Starlink,,,Northrop Grumman,,,,,,
,,,"15,600 kg",,,SES,,,,,,
,,,Starlink,,,Hisdesat,,,,,,
,,,"15,600 kg",,,Hispasat,,,,,,
,,,Crew Dragon Demo-2,,,Iridium Communications,,,,,,
,,,"12,530 kg",,,NASA,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,Thales-Alenia,,,,,,
,,,Starlink,,,Iridium Communications,,,,,,
,,,"15,410 kg",,,SES,,,,,,
,,,GPS III,,,NASA,,,,,,
,,,"4,311 kg",,,Telesat,,,,,,
,,,ANASIS-II,,,Iridium Communications,,,,,,
,,,"5,000–6,000 kg",,,Telkom Indonesia,,,,,,
,,,Starlink,,,Telesat,,,,,,
,,,"14,932 kg",,,CONAE,,,,,,
,,,Starlink,,,Es'hailSat,,,,,,
,,,"~15,440 kg",,,Spaceflight Industries,,,,,,
,,,SAOCOM 1B,,,NASA,,,,,,
,,,"3,130 kg",,,USAF,,,,,,
,,,Starlink,,,Iridium Communications,,,,,,
,,,"15,600 kg",,,PSN,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,NASA,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,Canadian Space Agency,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,Spacecom,,,,,,
,,,GPS III,,,SpaceX,,,,,,
,,,"4,311 kg",,,NASA,,,,,,
,,,Crew-1,,,Sky Perfect JSAT,,,,,,
,,,"~12,500 kg",,,SpaceX,,,,,,
,,,Sentinel-6 Michael Freilich (Jason-CS A),,,NASA,,,,,,
,,,"1,192 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,NASA,,,,,,
,,,SpaceX CRS-21,,,SpaceX,,,,,,
,,,"2,972 kg",,,SpaceX,,,,,,
,,,SXM-7,,,NASA,,,,,,
,,,"7,000 kg",,,SpaceX,,,,,,
,,,NROL-108,,,SpaceX,,,,,,
,,,C,,,U.S. Space Force,,,,,,
,,,Türksat 5A,,,Republic of Korea Army,,,,,,
,,,"3,500 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,CONAE,,,,,,
,,,Transporter-1,,,SpaceX,,,,,,
,,,"~5,000 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Starlink,,,USSF,,,,,,
,,,"15,600 kg",,,NASA,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,Sirius XM,,,,,,
,,,Starlink,,,NRO,,,,,,
,,,"15,600 kg",,,Türksat,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Crew-2,,,SpaceX,,,,,,
,,,"~13,000 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"15,600 kg",,,SpaceX,,,,,,
,,,Starlink,,,SpaceX,,,,,,
,,,"~14,000 kg",,,SpaceX,,,,,,
,,,Starlink,,,NASA,,,,,,
,,,"15,600 kg",,,Sirius XM,,,,,,
,,,SpaceX CRS-22,,,,,,,,,
,,,"3,328 kg",,,,,,,,,
,,,SXM-8,,,,,,,,,
,,,"7,000 kg",,,,,,,,,
